prompt,true_label,scattering,mmlu_subject
"['Please answer with the letter of the correct answer.\n\nFind all c in Z_3 such that Z_3[x]/(x^2 + c) is a field.\nA) 0\nB) 1\nC) 2\nD) 3\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nStatement 1 | If aH is an element of a factor group, then |aH| divides |a|. Statement 2 | If H and K are subgroups of G then HK is a subgroup of G.\nA) True, True\nB) False, False\nC) True, False\nD) False, True\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nStatement 1 | Every element of a group generates a cyclic subgroup of the group. Statement 2 | The symmetric group S_10 has 10 elements.\nA) True, True\nB) False, False\nC) True, False\nD) False, True\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nStatement 1| Every function from a finite set onto itself must be one to one. Statement 2 | Every subgroup of an abelian group is abelian.\nA) True, True\nB) False, False\nC) True, False\nD) False, True\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nA\n\nPlease answer with the letter of the correct answer.\n\nFind the characteristic of the ring 2Z.\nA) 0\nB) 3\nC) 12\nD) 30\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nA\n\nPlease answer with the letter of the correct answer.\n\nHow many homomorphisms are there of Z into Z_2?\nA) infinitely many\nB) 1\nC) 2\nD) 0\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['C'],0.6363636363636364,abstract_algebra
"['Please answer with the letter of the correct answer.\n\nFind all c in Z_3 such that Z_3[x]/(x^2 + c) is a field.\nA) 0\nB) 1\nC) 2\nD) 3\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nStatement 1 | If aH is an element of a factor group, then |aH| divides |a|. Statement 2 | If H and K are subgroups of G then HK is a subgroup of G.\nA) True, True\nB) False, False\nC) True, False\nD) False, True\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nStatement 1 | Every element of a group generates a cyclic subgroup of the group. Statement 2 | The symmetric group S_10 has 10 elements.\nA) True, True\nB) False, False\nC) True, False\nD) False, True\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nStatement 1| Every function from a finite set onto itself must be one to one. Statement 2 | Every subgroup of an abelian group is abelian.\nA) True, True\nB) False, False\nC) True, False\nD) False, True\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nA\n\nPlease answer with the letter of the correct answer.\n\nFind the characteristic of the ring 2Z.\nA) 0\nB) 3\nC) 12\nD) 30\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nA\n\nPlease answer with the letter of the correct answer.\n\nFind the degree for the given field extension Q(sqrt(2)*sqrt(3)) over Q.\nA) 2\nB) 0\nC) 6\nD) 4\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['A'],0.6363636363636364,abstract_algebra
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following statements is true of the temporomandibular joint?\nA) Its articular surfaces are covered by hyaline cartilage\nB) It has an articular disc of hyaline cartilage\nC) Proprioceptive information is carried by the masseteric and auriculotemporal nerves.\nD) Proprioceptive information is carried by the chorda tympani and deep temporal nerves\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['C\n'],0.7272727272727273,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nThe seventh cranial nerve supplies\nA) muscles of the soft palate.\nB) the parotid salivary gland.\nC) muscles of the lower lip.\nD) taste buds on the posterior third of the tongue.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['C'],0.7272727272727273,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nPalatine shelf elevation is due to the effect of\nA) hydrophilic molecules increasing turgor pressure in the palatine shelves.\nB) a combination of these three processes.\nC) descent of the tongue.\nD) changes in flexure of the developing brain.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['B\n'],0.7272727272727273,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nA lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral\nA) paralysis of the facial muscles and loss of taste.\nB) paralysis of the facial muscles.\nC) paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.\nD) paralysis of the facial muscles, loss of taste and lacrimation.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['B'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nThe head of the sixth rib articulates with\nA) The inferior articular facet of T5 and superior articular facet of T6.\nB) The inferior articular demifacet of T5 and the superior articular demifacet of T6.\nC) The superior and inferior demifacets of T6.\nD) The inferior articular demifacet of T5 and superior articular facet of T6.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['B'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nEctoderm gives rise to\nA) all three structures.\nB) the neural tube.\nC) ectomesenchymal cells.\nD) dental enamel.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['A)'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nDuring swallowing the\nA) gag reflex is suspended.\nB) rima glottis opens.\nC) cricopharyngeus muscle contracts.\nD) auditory tube opens.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['D'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nLaryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because\nA) cricothyroid muscle is paralyzed but the interarytenoids are weak.\nB) cricothyroid muscle is paralyzed but the interarytenoids are fully active.\nC) cricothyroid muscle is still functional but the interarytenoid muscles are fully active.\nD) cricothyroid muscle is still functional but the interarytenoids are weak.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['D\n'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nThe spheno-occipital synchondrosis\nA) influences the position of the viscerocranium.\nB) is a secondary growth cartilage.\nC) can be reactivated in patients affected by acromegaly.\nD) ceases activity at 7 years of age.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['A\n'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nA pulse may be felt on a patient\'s face where the\nA) superficial temporal artery crosses the orbital rim.\nB) facial artery crosses the mandible.\nC) superficial temporal artery crosses the maxilla.\nD) facial artery crosses the maxilla.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['B'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nThe bones of the viscerocranium develop initially by\nA) endochondral ossification and follow the somatic growth pattern.\nB) endochondral ossification and follow the neural growth pattern.\nC) intramembranous ossification and follow the somatic growth pattern.\nD) intramembranous ossification and follow the neural growth pattern.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['C'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nOn which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?\nA) The buccal surfaces of the upper molars and labial surfaces of the lower incisors.\nB) The buccal surfaces of the upper molars and lingual surfaces of the lower incisors.\nC) The palatal surfaces of the upper molars and labial surfaces of the lower incisors.\nD) The palatal surfaces of the upper molars and lingual surfaces of the lower incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['B'],0.6363636363636364,anatomy
"['Please answer with the letter of the correct answer.\n\nWhat is the embryological origin of the hyoid bone?\nA) The first pharyngeal arch\nB) The first and second pharyngeal arches\nC) The second pharyngeal arch\nD) The second and third pharyngeal arches\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nWhich of these branches of the trigeminal nerve contain somatic motor processes?\nA) The supraorbital nerve\nB) The infraorbital nerve\nC) The mental nerve\nD) None of the above\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nD\n\nPlease answer with the letter of the correct answer.\n\nThe pleura\nA) have no sensory innervation.\nB) are separated by a 2 mm space.\nC) extend into the neck.\nD) are composed of respiratory epithelium.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nIn Angle\'s Class II Div 2 occlusion there is\nA) excess overbite of the upper lateral incisors.\nB) negative overjet of the upper central incisors.\nC) excess overjet of the upper lateral incisors.\nD) excess overjet of the upper central incisors.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nC\n\nPlease answer with the letter of the correct answer.\n\nWhich of the following is the body cavity that contains the pituitary gland?\nA) Abdominal\nB) Cranial\nC) Pleural\nD) Spinal\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:\nB\n\nPlease answer with the letter of the correct answer.\n\nProprioceptive nerve endings in synovial joints are located in\nA) articular cartilage and synovial membrane.\nB) capsule and ligaments.\nC) synovial membrane and capsule.\nD) ligaments and articular discs.\nPrint only a single choice  from ""A"" or ""B"" or ""C"" or ""D"" without explanation. Answer:']",['D'],0.5454545454545454,anatomy
